OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
40467,20863,80,1,167.10,167.10
40468,20864,67,1,33.44,33.44
40469,20864,5,1,201.74,201.74
40470,20865,89,1,155.80,155.80
40471,20865,87,1,67.51,67.51
40472,20865,1,1,230.88,230.88
40473,20865,11,1,111.09,111.09
40474,20866,9,1,189.10,189.10
40475,20866,76,3,39.28,117.84
40476,20867,49,1,238.17,238.17
40477,20867,102,1,119.30,119.30
40478,20867,22,1,214.99,214.99
40479,20867,66,1,102.82,102.82
40480,20868,90,3,17.80,53.40
40481,20868,64,1,36.22,36.22
40482,20868,73,1,29.25,29.25
40483,20869,82,1,113.18,113.18
40484,20870,56,1,116.62,116.62
40485,20871,5,1,201.74,201.74
40486,20872,82,1,113.18,113.18
40487,20873,50,1,251.66,251.66
40488,20874,69,1,143.01,143.01
40489,20875,101,1,88.43,88.43
40490,20876,1,1,230.88,230.88
40491,20877,108,3,80.05,240.15
40492,20878,25,1,105.06,105.06
40493,20878,78,1,172.53,172.53
40494,20878,75,1,313.35,313.35
40495,20878,19,1,50.44,50.44
40496,20879,20,2,281.06,562.12
40497,20880,96,1,106.09,106.09
40498,20880,35,1,28.75,28.75
40499,20881,18,1,29.39,29.39
40500,20881,83,1,154.88,154.88
40501,20881,96,1,106.09,106.09
40502,20882,26,1,236.92,236.92
40503,20882,50,1,251.66,251.66
40504,20883,72,1,202.61,202.61
40505,20883,116,1,122.21,122.21
40506,20883,26,1,236.92,236.92
40507,20883,49,1,238.17,238.17
40508,20884,33,1,142.19,142.19
40509,20885,87,1,67.51,67.51
40510,20886,88,1,96.75,96.75
40511,20887,115,1,53.55,53.55
40512,20887,3,1,190.36,190.36
40513,20887,49,2,238.17,476.34
40514,20888,111,1,101.07,101.07
40515,20889,49,1,238.17,238.17
40516,20889,108,1,80.05,80.05
40517,20890,80,1,167.10,167.10
40518,20890,63,1,127.09,127.09
40519,20890,1,1,230.88,230.88
40520,20890,96,1,106.09,106.09
40521,20891,70,1,283.22,283.22
40522,20891,110,1,63.02,63.02
40523,20891,56,1,116.62,116.62
40524,20892,96,1,106.09,106.09
40525,20892,83,1,154.88,154.88
40526,20892,120,3,53.06,159.18
40527,20892,49,1,238.17,238.17
40528,20893,84,2,18.00,36.00
40529,20893,20,1,281.06,281.06
40530,20893,119,1,107.82,107.82
40531,20894,50,1,251.66,251.66
40532,20895,87,3,67.51,202.53
40533,20895,63,1,127.09,127.09
40534,20896,58,1,186.17,186.17
40535,20896,12,1,231.29,231.29
40536,20897,56,1,116.62,116.62
40537,20897,73,1,29.25,29.25
40538,20898,43,1,291.23,291.23
40539,20898,62,1,33.32,33.32
40540,20899,22,1,214.99,214.99
40541,20899,56,1,116.62,116.62
40542,20899,18,3,29.39,88.17
40543,20900,118,1,111.68,111.68
40544,20900,2,1,181.35,181.35
40545,20901,88,1,96.75,96.75
40546,20902,116,1,122.21,122.21
40547,20903,50,1,251.66,251.66
40548,20903,18,1,29.39,29.39
40549,20904,94,1,124.95,124.95
40550,20905,84,1,18.00,18.00
40551,20905,76,1,39.28,39.28
40552,20905,72,1,202.61,202.61
40553,20906,103,1,71.11,71.11
40554,20906,41,1,293.57,293.57
40555,20906,52,1,201.70,201.70
40556,20906,58,1,186.17,186.17
40557,20907,73,1,29.25,29.25
40558,20907,7,1,144.92,144.92
40559,20908,100,1,128.16,128.16
40560,20908,55,2,32.60,65.20
40561,20908,12,1,231.29,231.29
40562,20909,8,1,124.46,124.46
40563,20910,41,2,293.57,587.14
40564,20911,34,1,281.33,281.33
40565,20911,64,1,36.22,36.22
40566,20911,24,1,139.18,139.18
40567,20912,45,1,151.59,151.59
40568,20912,99,1,44.40,44.40
40569,20912,109,2,88.36,176.72
40570,20913,93,1,137.21,137.21
40571,20913,49,1,238.17,238.17
40572,20914,12,1,231.29,231.29
40573,20915,119,2,107.82,215.64
40574,20916,115,1,53.55,53.55
40575,20916,46,1,138.81,138.81
40576,20917,99,1,44.40,44.40
40577,20917,76,1,39.28,39.28
40578,20917,80,1,167.10,167.10
40579,20918,80,1,167.10,167.10
40580,20918,101,1,88.43,88.43
40581,20919,44,1,115.58,115.58
40582,20919,34,1,281.33,281.33
40583,20920,117,1,15.89,15.89
40584,20921,35,3,28.75,86.25
40585,20922,48,1,41.32,41.32
40586,20922,97,1,156.79,156.79
40587,20922,111,1,101.07,101.07
40588,20923,28,1,282.12,282.12
40589,20924,94,1,124.95,124.95
40590,20924,12,1,231.29,231.29
40591,20925,33,1,142.19,142.19
40592,20925,93,1,137.21,137.21
40593,20926,103,2,71.11,142.22
40594,20926,92,1,93.24,93.24
40595,20926,119,1,107.82,107.82
40596,20926,83,1,154.88,154.88
40597,20927,50,1,251.66,251.66
40598,20927,99,2,44.40,88.80
40599,20927,90,2,17.80,35.60
40600,20927,75,1,313.35,313.35
40601,20928,99,1,44.40,44.40
40602,20928,11,1,111.09,111.09
40603,20929,95,1,21.89,21.89
40604,20930,56,1,116.62,116.62
40605,20930,21,1,91.14,91.14
40606,20930,48,1,41.32,41.32
40607,20931,13,1,61.90,61.90
40608,20931,42,1,101.74,101.74
40609,20931,84,2,18.00,36.00
40610,20931,58,1,186.17,186.17
40611,20932,66,1,102.82,102.82
40612,20933,10,3,73.40,220.20
40613,20933,42,1,101.74,101.74
40614,20934,86,1,170.39,170.39
40615,20934,1,1,230.88,230.88
40616,20935,72,1,202.61,202.61
40617,20936,45,1,151.59,151.59
40618,20936,53,1,245.74,245.74
40619,20936,87,1,67.51,67.51
40620,20937,114,1,112.16,112.16
40621,20937,17,1,164.87,164.87
40622,20938,39,1,335.89,335.89
40623,20938,97,1,156.79,156.79
40624,20939,86,1,170.39,170.39
40625,20939,61,1,73.59,73.59
40626,20939,77,3,18.57,55.71
40627,20940,120,1,53.06,53.06
40628,20941,60,1,223.35,223.35
40629,20942,96,1,106.09,106.09
40630,20943,24,1,139.18,139.18
40631,20943,71,2,85.69,171.38
40632,20943,16,2,29.60,59.20
40633,20944,45,1,151.59,151.59
40634,20944,74,1,212.99,212.99
40635,20945,105,1,122.59,122.59
40636,20945,107,2,98.18,196.36
40637,20946,54,1,124.35,124.35
40638,20946,40,1,168.66,168.66
40639,20947,104,1,137.16,137.16
40640,20948,28,1,282.12,282.12
40641,20949,48,1,41.32,41.32
40642,20949,64,1,36.22,36.22
40643,20950,62,1,33.32,33.32
40644,20950,103,1,71.11,71.11
40645,20951,59,1,126.24,126.24
40646,20952,89,1,155.80,155.80
40647,20952,61,1,73.59,73.59
40648,20952,98,2,99.45,198.90
40649,20952,59,1,126.24,126.24
40650,20953,119,1,107.82,107.82
40651,20953,16,1,29.60,29.60
40652,20954,96,1,106.09,106.09
40653,20955,47,1,84.21,84.21
40654,20956,3,2,190.36,380.72
40655,20956,44,1,115.58,115.58
40656,20956,93,1,137.21,137.21
40657,20957,39,1,335.89,335.89
40658,20957,86,1,170.39,170.39
40659,20958,89,1,155.80,155.80
40660,20958,117,4,15.89,63.56
40661,20958,55,2,32.60,65.20
40662,20959,74,1,212.99,212.99
40663,20959,41,1,293.57,293.57
40664,20960,114,1,112.16,112.16
40665,20960,110,1,63.02,63.02
40666,20961,71,1,85.69,85.69
40667,20962,54,1,124.35,124.35
40668,20962,15,2,78.00,156.00
40669,20962,29,1,79.40,79.40
40670,20962,94,2,124.95,249.90
40671,20963,15,1,78.00,78.00
40672,20963,37,1,238.71,238.71
40673,20964,72,1,202.61,202.61
40674,20964,87,3,67.51,202.53
40675,20965,79,1,94.49,94.49
40676,20965,21,3,91.14,273.42
40677,20966,23,1,216.64,216.64
40678,20966,31,2,51.74,103.48
40679,20966,45,1,151.59,151.59
40680,20967,45,1,151.59,151.59
40681,20968,10,1,73.40,73.40
40682,20968,70,1,283.22,283.22
40683,20968,113,1,104.50,104.50
40684,20969,14,3,42.50,127.50
40685,20969,114,1,112.16,112.16
40686,20970,83,1,154.88,154.88
40687,20970,48,2,41.32,82.64
40688,20971,86,1,170.39,170.39
40689,20971,8,1,124.46,124.46
40690,20972,7,1,144.92,144.92
40691,20972,39,1,335.89,335.89
40692,20973,16,1,29.60,29.60
40693,20974,105,1,122.59,122.59
40694,20974,41,2,293.57,587.14
40695,20974,49,1,238.17,238.17
40696,20975,24,1,139.18,139.18
40697,20976,45,1,151.59,151.59
40698,20977,41,1,293.57,293.57
40699,20977,88,1,96.75,96.75
40700,20978,109,1,88.36,88.36
40701,20979,100,1,128.16,128.16
40702,20979,9,1,189.10,189.10
40703,20980,93,1,137.21,137.21
40704,20980,58,1,186.17,186.17
40705,20981,41,1,293.57,293.57
40706,20981,9,1,189.10,189.10
40707,20981,15,1,78.00,78.00
40708,20981,52,1,201.70,201.70
40709,20982,53,1,245.74,245.74
40710,20982,4,1,156.83,156.83
40711,20982,33,1,142.19,142.19
40712,20983,12,1,231.29,231.29
40713,20984,119,1,107.82,107.82
40714,20985,44,1,115.58,115.58
40715,20985,103,1,71.11,71.11
40716,20986,70,1,283.22,283.22
40717,20987,28,1,282.12,282.12
40718,20987,46,1,138.81,138.81
40719,20987,54,1,124.35,124.35
40720,20987,33,1,142.19,142.19
40721,20988,10,2,73.40,146.80
40722,20988,2,1,181.35,181.35
40723,20989,69,1,143.01,143.01
40724,20989,7,1,144.92,144.92
40725,20989,75,1,313.35,313.35
40726,20990,99,2,44.40,88.80
40727,20990,113,1,104.50,104.50
40728,20990,64,1,36.22,36.22
40729,20991,112,1,70.70,70.70
40730,20992,73,2,29.25,58.50
40731,20993,99,1,44.40,44.40
40732,20994,83,1,154.88,154.88
40733,20995,80,1,167.10,167.10
40734,20996,73,3,29.25,87.75
40735,20996,39,1,335.89,335.89
40736,20996,85,2,69.17,138.34
40737,20997,29,3,79.40,238.20
40738,20997,30,1,243.46,243.46
40739,20998,83,2,154.88,309.76
40740,20998,108,1,80.05,80.05
40741,20999,16,1,29.60,29.60
40742,21000,104,1,137.16,137.16
40743,21000,26,1,236.92,236.92
40744,21001,112,1,70.70,70.70
40745,21001,43,1,291.23,291.23
40746,21002,103,1,71.11,71.11
40747,21002,33,1,142.19,142.19
40748,21002,62,2,33.32,66.64
40749,21002,109,1,88.36,88.36
40750,21002,8,1,124.46,124.46
40751,21003,76,1,39.28,39.28
40752,21003,37,1,238.71,238.71
40753,21004,60,1,223.35,223.35
40754,21005,12,1,231.29,231.29
40755,21005,99,1,44.40,44.40
40756,21005,37,1,238.71,238.71
40757,21005,40,1,168.66,168.66
40758,21005,117,1,15.89,15.89
40759,21006,25,1,105.06,105.06
40760,21006,14,1,42.50,42.50
40761,21007,11,1,111.09,111.09
40762,21008,52,1,201.70,201.70
40763,21009,10,2,73.40,146.80
40764,21010,112,1,70.70,70.70
40765,21011,19,2,50.44,100.88
40766,21012,30,1,243.46,243.46
40767,21013,32,1,213.98,213.98
40768,21014,34,1,281.33,281.33
40769,21014,72,1,202.61,202.61
40770,21015,95,2,21.89,43.78
40771,21015,69,1,143.01,143.01
40772,21016,53,1,245.74,245.74
40773,21017,90,1,17.80,17.80
40774,21018,46,1,138.81,138.81
40775,21018,2,1,181.35,181.35
40776,21019,99,1,44.40,44.40
40777,21019,111,1,101.07,101.07
40778,21020,73,2,29.25,58.50
40779,21020,1,1,230.88,230.88
40780,21020,21,3,91.14,273.42
40781,21020,84,4,18.00,72.00
40782,21021,37,1,238.71,238.71
40783,21021,15,1,78.00,78.00
40784,21021,41,1,293.57,293.57
40785,21021,35,1,28.75,28.75
40786,21022,21,1,91.14,91.14
40787,21023,85,1,69.17,69.17
40788,21024,23,1,216.64,216.64
40789,21024,69,1,143.01,143.01
40790,21025,112,1,70.70,70.70
40791,21025,108,1,80.05,80.05
40792,21026,37,1,238.71,238.71
40793,21027,85,1,69.17,69.17
40794,21027,113,1,104.50,104.50
40795,21028,73,1,29.25,29.25
40796,21029,88,1,96.75,96.75
40797,21029,58,2,186.17,372.34
40798,21030,67,1,33.44,33.44
40799,21031,96,1,106.09,106.09
40800,21031,24,1,139.18,139.18
40801,21032,35,1,28.75,28.75
40802,21033,5,1,201.74,201.74
40803,21033,46,1,138.81,138.81
40804,21034,73,1,29.25,29.25
40805,21035,84,2,18.00,36.00
40806,21036,116,1,122.21,122.21
40807,21036,53,1,245.74,245.74
40808,21036,5,1,201.74,201.74
40809,21037,7,1,144.92,144.92
40810,21037,9,1,189.10,189.10
40811,21038,91,1,96.70,96.70
40812,21039,21,1,91.14,91.14
40813,21039,18,1,29.39,29.39
40814,21039,7,1,144.92,144.92
40815,21039,15,2,78.00,156.00
40816,21040,33,1,142.19,142.19
40817,21041,115,3,53.55,160.65
40818,21042,10,1,73.40,73.40
40819,21043,73,1,29.25,29.25
40820,21044,10,1,73.40,73.40
40821,21045,118,1,111.68,111.68
40822,21046,114,1,112.16,112.16
40823,21047,91,2,96.70,193.40
40824,21047,64,1,36.22,36.22
40825,21048,14,2,42.50,85.00
40826,21048,109,2,88.36,176.72
40827,21048,93,1,137.21,137.21
40828,21049,109,2,88.36,176.72
40829,21050,88,2,96.75,193.50
40830,21051,103,1,71.11,71.11
40831,21052,118,1,111.68,111.68
40832,21052,80,1,167.10,167.10
40833,21053,72,1,202.61,202.61
40834,21054,28,1,282.12,282.12
40835,21054,86,1,170.39,170.39
40836,21054,117,2,15.89,31.78
40837,21055,55,1,32.60,32.60
40838,21056,12,1,231.29,231.29
40839,21056,118,1,111.68,111.68
40840,21057,78,1,172.53,172.53
40841,21058,76,1,39.28,39.28
40842,21058,15,1,78.00,78.00
40843,21059,106,1,32.58,32.58
40844,21060,74,1,212.99,212.99
40845,21061,85,1,69.17,69.17
40846,21062,108,1,80.05,80.05
40847,21062,17,1,164.87,164.87
40848,21063,100,1,128.16,128.16
40849,21063,28,1,282.12,282.12
40850,21063,33,1,142.19,142.19
40851,21063,70,1,283.22,283.22
40852,21064,26,1,236.92,236.92
40853,21065,17,1,164.87,164.87
40854,21066,114,1,112.16,112.16
40855,21066,70,1,283.22,283.22
40856,21067,8,1,124.46,124.46
40857,21067,31,1,51.74,51.74
40858,21068,116,1,122.21,122.21
40859,21068,99,1,44.40,44.40
40860,21069,89,1,155.80,155.80
40861,21069,76,1,39.28,39.28
40862,21070,114,1,112.16,112.16
40863,21070,31,1,51.74,51.74
40864,21070,89,1,155.80,155.80
40865,21071,28,1,282.12,282.12
40866,21071,48,1,41.32,41.32
40867,21071,30,1,243.46,243.46
40868,21072,102,1,119.30,119.30
40869,21073,69,1,143.01,143.01
40870,21074,3,1,190.36,190.36
40871,21075,29,1,79.40,79.40
40872,21076,70,1,283.22,283.22
40873,21076,101,2,88.43,176.86
40874,21077,32,1,213.98,213.98
40875,21077,110,1,63.02,63.02
40876,21077,71,2,85.69,171.38
40877,21078,75,1,313.35,313.35
40878,21079,105,1,122.59,122.59
40879,21080,1,1,230.88,230.88
40880,21080,111,1,101.07,101.07
40881,21081,56,1,116.62,116.62
40882,21082,112,1,70.70,70.70
40883,21082,20,1,281.06,281.06
40884,21083,88,1,96.75,96.75
40885,21084,4,1,156.83,156.83
40886,21084,96,1,106.09,106.09
40887,21085,12,1,231.29,231.29
40888,21086,49,1,238.17,238.17
40889,21086,28,1,282.12,282.12
40890,21087,56,1,116.62,116.62
40891,21088,5,1,201.74,201.74
40892,21089,63,1,127.09,127.09
40893,21089,87,3,67.51,202.53
40894,21090,120,1,53.06,53.06
40895,21091,43,1,291.23,291.23
40896,21092,56,1,116.62,116.62
40897,21092,28,1,282.12,282.12
40898,21093,85,1,69.17,69.17
40899,21094,94,1,124.95,124.95
40900,21095,18,1,29.39,29.39
40901,21096,50,1,251.66,251.66
40902,21096,46,1,138.81,138.81
40903,21096,55,1,32.60,32.60
40904,21096,68,2,60.31,120.62
40905,21096,1,1,230.88,230.88
40906,21097,10,3,73.40,220.20
40907,21098,94,1,124.95,124.95
40908,21098,53,1,245.74,245.74
40909,21098,12,1,231.29,231.29
40910,21099,45,1,151.59,151.59
40911,21100,36,1,320.11,320.11
40912,21100,119,1,107.82,107.82
40913,21100,2,1,181.35,181.35
40914,21101,13,1,61.90,61.90
40915,21101,70,1,283.22,283.22
40916,21102,33,1,142.19,142.19
40917,21103,25,1,105.06,105.06
40918,21104,22,1,214.99,214.99
40919,21104,39,1,335.89,335.89
40920,21104,55,1,32.60,32.60
40921,21105,88,3,96.75,290.25
40922,21106,79,2,94.49,188.98
40923,21106,83,1,154.88,154.88
40924,21106,112,3,70.70,212.10
40925,21107,10,2,73.40,146.80
40926,21108,37,1,238.71,238.71
40927,21108,50,1,251.66,251.66
40928,21108,2,1,181.35,181.35
40929,21109,7,1,144.92,144.92
40930,21109,49,1,238.17,238.17
40931,21109,118,1,111.68,111.68
40932,21110,68,1,60.31,60.31
40933,21110,97,1,156.79,156.79
40934,21110,111,1,101.07,101.07
40935,21111,81,1,128.56,128.56
40936,21112,25,1,105.06,105.06
40937,21113,79,1,94.49,94.49
40938,21113,112,1,70.70,70.70
40939,21113,93,2,137.21,274.42
40940,21114,86,2,170.39,340.78
40941,21114,18,1,29.39,29.39
40942,21115,112,2,70.70,141.40
40943,21115,9,1,189.10,189.10
40944,21115,17,1,164.87,164.87
40945,21115,55,2,32.60,65.20
40946,21115,53,1,245.74,245.74
40947,21116,108,1,80.05,80.05
40948,21117,109,1,88.36,88.36
40949,21118,25,1,105.06,105.06
40950,21118,7,1,144.92,144.92
40951,21119,89,1,155.80,155.80
40952,21119,108,2,80.05,160.10
40953,21120,77,5,18.57,92.85
40954,21120,54,1,124.35,124.35
40955,21121,22,1,214.99,214.99
40956,21121,119,1,107.82,107.82
40957,21121,46,1,138.81,138.81
40958,21122,22,1,214.99,214.99
40959,21123,82,1,113.18,113.18
40960,21123,20,1,281.06,281.06
40961,21124,118,1,111.68,111.68
40962,21124,49,1,238.17,238.17
40963,21124,116,1,122.21,122.21
40964,21125,15,1,78.00,78.00
40965,21126,91,3,96.70,290.10
40966,21127,1,1,230.88,230.88
40967,21127,110,1,63.02,63.02
40968,21128,14,1,42.50,42.50
40969,21128,77,2,18.57,37.14
40970,21129,91,1,96.70,96.70
40971,21130,78,1,172.53,172.53
40972,21130,36,1,320.11,320.11
40973,21131,1,1,230.88,230.88
40974,21132,15,2,78.00,156.00
40975,21132,21,1,91.14,91.14
40976,21133,119,1,107.82,107.82
40977,21133,67,2,33.44,66.88
40978,21134,70,1,283.22,283.22
40979,21134,3,1,190.36,190.36
40980,21134,66,1,102.82,102.82
40981,21134,80,1,167.10,167.10
40982,21134,84,2,18.00,36.00
40983,21135,2,1,181.35,181.35
40984,21136,76,1,39.28,39.28
40985,21137,12,1,231.29,231.29
40986,21138,93,1,137.21,137.21
40987,21138,18,2,29.39,58.78
40988,21138,91,1,96.70,96.70
40989,21139,66,1,102.82,102.82
40990,21139,72,1,202.61,202.61
40991,21140,75,1,313.35,313.35
40992,21140,14,3,42.50,127.50
40993,21141,119,1,107.82,107.82
40994,21141,34,1,281.33,281.33
40995,21141,69,1,143.01,143.01
40996,21141,67,1,33.44,33.44
40997,21142,22,1,214.99,214.99
40998,21142,18,1,29.39,29.39
40999,21142,94,1,124.95,124.95
41000,21143,72,1,202.61,202.61
41001,21144,103,2,71.11,142.22
41002,21144,63,1,127.09,127.09
41003,21145,115,1,53.55,53.55
41004,21146,102,1,119.30,119.30
41005,21147,110,2,63.02,126.04
41006,21147,76,1,39.28,39.28
41007,21148,35,1,28.75,28.75
41008,21148,7,2,144.92,289.84
41009,21148,43,1,291.23,291.23
41010,21149,23,1,216.64,216.64
41011,21149,63,1,127.09,127.09
41012,21150,120,1,53.06,53.06
41013,21151,18,1,29.39,29.39
41014,21151,34,1,281.33,281.33
41015,21152,87,1,67.51,67.51
41016,21153,76,1,39.28,39.28
41017,21153,2,1,181.35,181.35
41018,21154,112,1,70.70,70.70
41019,21154,93,1,137.21,137.21
41020,21155,104,1,137.16,137.16
41021,21155,37,1,238.71,238.71
41022,21155,78,1,172.53,172.53
41023,21156,31,1,51.74,51.74
41024,21156,70,1,283.22,283.22
41025,21157,60,1,223.35,223.35
41026,21158,73,1,29.25,29.25
41027,21158,18,3,29.39,88.17
41028,21159,101,1,88.43,88.43
41029,21159,113,1,104.50,104.50
41030,21159,39,1,335.89,335.89
41031,21159,108,1,80.05,80.05
41032,21159,98,2,99.45,198.90
41033,21160,38,1,56.32,56.32
41034,21160,58,1,186.17,186.17
41035,21160,81,1,128.56,128.56
41036,21161,12,1,231.29,231.29
41037,21161,36,1,320.11,320.11
41038,21162,118,1,111.68,111.68
41039,21162,53,1,245.74,245.74
41040,21163,82,1,113.18,113.18
41041,21163,120,1,53.06,53.06
41042,21163,105,1,122.59,122.59
41043,21164,23,1,216.64,216.64
41044,21164,100,1,128.16,128.16
41045,21165,107,1,98.18,98.18
41046,21165,87,1,67.51,67.51
41047,21166,105,1,122.59,122.59
41048,21166,29,1,79.40,79.40
41049,21167,22,1,214.99,214.99
41050,21168,4,1,156.83,156.83
41051,21168,99,2,44.40,88.80
41052,21168,53,1,245.74,245.74
41053,21169,45,1,151.59,151.59
41054,21170,77,3,18.57,55.71
41055,21171,78,1,172.53,172.53
41056,21172,88,1,96.75,96.75
41057,21173,98,1,99.45,99.45
41058,21173,63,1,127.09,127.09
41059,21173,111,1,101.07,101.07
41060,21174,119,1,107.82,107.82
41061,21175,63,1,127.09,127.09
41062,21175,77,1,18.57,18.57
41063,21175,26,1,236.92,236.92
41064,21176,25,1,105.06,105.06
41065,21176,52,1,201.70,201.70
41066,21176,113,1,104.50,104.50
41067,21177,114,1,112.16,112.16
41068,21178,5,1,201.74,201.74
41069,21178,69,1,143.01,143.01
41070,21179,82,1,113.18,113.18
41071,21180,97,2,156.79,313.58
41072,21180,68,1,60.31,60.31
41073,21180,48,1,41.32,41.32
41074,21181,117,2,15.89,31.78
41075,21181,90,1,17.80,17.80
41076,21182,11,1,111.09,111.09
41077,21182,76,1,39.28,39.28
41078,21182,30,1,243.46,243.46
41079,21183,54,1,124.35,124.35
41080,21183,85,1,69.17,69.17
41081,21184,115,1,53.55,53.55
41082,21185,115,3,53.55,160.65
41083,21186,45,2,151.59,303.18
41084,21187,112,1,70.70,70.70
41085,21187,4,1,156.83,156.83
41086,21188,74,1,212.99,212.99
41087,21189,28,1,282.12,282.12
41088,21189,13,1,61.90,61.90
41089,21190,101,1,88.43,88.43
41090,21191,104,1,137.16,137.16
41091,21192,78,1,172.53,172.53
41092,21192,91,1,96.70,96.70
41093,21192,36,1,320.11,320.11
41094,21193,36,1,320.11,320.11
41095,21193,118,1,111.68,111.68
41096,21193,5,1,201.74,201.74
41097,21194,75,1,313.35,313.35
41098,21194,111,1,101.07,101.07
41099,21195,110,2,63.02,126.04
41100,21196,26,1,236.92,236.92
41101,21196,3,1,190.36,190.36
41102,21196,87,1,67.51,67.51
41103,21197,87,1,67.51,67.51
41104,21197,9,1,189.10,189.10
41105,21198,62,1,33.32,33.32
41106,21199,120,2,53.06,106.12
41107,21200,44,1,115.58,115.58
41108,21201,85,3,69.17,207.51
41109,21202,50,1,251.66,251.66
41110,21202,1,1,230.88,230.88
41111,21202,93,1,137.21,137.21
41112,21202,115,2,53.55,107.10
41113,21203,85,2,69.17,138.34
41114,21204,33,2,142.19,284.38
41115,21205,54,1,124.35,124.35
41116,21205,28,1,282.12,282.12
41117,21206,36,1,320.11,320.11
41118,21206,105,1,122.59,122.59
41119,21206,63,1,127.09,127.09
41120,21206,56,1,116.62,116.62
41121,21206,108,1,80.05,80.05
41122,21207,43,1,291.23,291.23
41123,21207,63,1,127.09,127.09
41124,21208,80,1,167.10,167.10
41125,21208,12,1,231.29,231.29
41126,21209,112,1,70.70,70.70
41127,21209,44,1,115.58,115.58
41128,21209,3,1,190.36,190.36
41129,21210,119,1,107.82,107.82
41130,21211,113,1,104.50,104.50
41131,21211,83,1,154.88,154.88
41132,21211,69,1,143.01,143.01
41133,21212,53,1,245.74,245.74
41134,21213,14,2,42.50,85.00
41135,21213,12,1,231.29,231.29
41136,21214,99,3,44.40,133.20
41137,21215,111,1,101.07,101.07
41138,21215,87,1,67.51,67.51
41139,21215,41,1,293.57,293.57
41140,21216,62,1,33.32,33.32
41141,21216,87,1,67.51,67.51
41142,21216,22,1,214.99,214.99
41143,21217,87,1,67.51,67.51
41144,21217,100,1,128.16,128.16
41145,21218,52,1,201.70,201.70
41146,21218,88,2,96.75,193.50
41147,21219,52,1,201.70,201.70
41148,21219,2,1,181.35,181.35
41149,21220,94,2,124.95,249.90
41150,21221,23,1,216.64,216.64
41151,21221,50,2,251.66,503.32
41152,21222,117,1,15.89,15.89
41153,21222,63,1,127.09,127.09
41154,21223,111,1,101.07,101.07
41155,21223,58,1,186.17,186.17
41156,21224,33,1,142.19,142.19
41157,21224,62,1,33.32,33.32
41158,21224,116,1,122.21,122.21
41159,21225,77,2,18.57,37.14
41160,21225,7,1,144.92,144.92
41161,21225,80,1,167.10,167.10
41162,21226,9,1,189.10,189.10
41163,21227,26,1,236.92,236.92
41164,21227,32,1,213.98,213.98
41165,21228,99,1,44.40,44.40
41166,21229,88,1,96.75,96.75
41167,21229,21,3,91.14,273.42
41168,21230,96,1,106.09,106.09
41169,21230,45,1,151.59,151.59
41170,21231,10,2,73.40,146.80
41171,21231,82,1,113.18,113.18
41172,21232,84,2,18.00,36.00
41173,21232,14,1,42.50,42.50
41174,21232,21,1,91.14,91.14
41175,21232,85,3,69.17,207.51
41176,21233,91,1,96.70,96.70
41177,21234,87,1,67.51,67.51
41178,21235,67,1,33.44,33.44
41179,21235,118,1,111.68,111.68
41180,21235,52,1,201.70,201.70
41181,21235,69,1,143.01,143.01
41182,21236,102,1,119.30,119.30
41183,21236,9,1,189.10,189.10
41184,21237,92,1,93.24,93.24
41185,21238,79,2,94.49,188.98
41186,21238,32,1,213.98,213.98
41187,21239,7,1,144.92,144.92
41188,21240,42,1,101.74,101.74
41189,21240,2,1,181.35,181.35
41190,21241,85,1,69.17,69.17
41191,21241,98,1,99.45,99.45
41192,21242,83,1,154.88,154.88
41193,21242,115,2,53.55,107.10
41194,21242,94,1,124.95,124.95
41195,21242,69,1,143.01,143.01
41196,21243,58,1,186.17,186.17
41197,21244,2,1,181.35,181.35
41198,21244,62,1,33.32,33.32
41199,21244,101,1,88.43,88.43
41200,21245,113,2,104.50,209.00
41201,21246,4,1,156.83,156.83
41202,21247,113,1,104.50,104.50
41203,21247,79,1,94.49,94.49
41204,21247,4,1,156.83,156.83
41205,21247,70,2,283.22,566.44
41206,21248,70,1,283.22,283.22
41207,21248,31,1,51.74,51.74
41208,21248,63,1,127.09,127.09
41209,21248,9,1,189.10,189.10
41210,21249,83,1,154.88,154.88
41211,21250,41,1,293.57,293.57
41212,21251,31,2,51.74,103.48
41213,21251,118,1,111.68,111.68
41214,21252,115,1,53.55,53.55
41215,21253,23,1,216.64,216.64
41216,21253,90,1,17.80,17.80
41217,21254,33,1,142.19,142.19
41218,21254,80,1,167.10,167.10
41219,21255,100,1,128.16,128.16
41220,21256,60,1,223.35,223.35
41221,21256,27,1,199.96,199.96
41222,21257,8,1,124.46,124.46
41223,21258,73,1,29.25,29.25
41224,21258,28,1,282.12,282.12
41225,21258,53,1,245.74,245.74
41226,21258,76,2,39.28,78.56
41227,21259,81,1,128.56,128.56
41228,21259,92,2,93.24,186.48
41229,21260,46,1,138.81,138.81
41230,21260,100,1,128.16,128.16
41231,21261,17,1,164.87,164.87
41232,21261,12,1,231.29,231.29
41233,21261,22,1,214.99,214.99
41234,21262,26,1,236.92,236.92
41235,21262,83,1,154.88,154.88
41236,21263,101,2,88.43,176.86
41237,21263,38,2,56.32,112.64
41238,21264,101,1,88.43,88.43
41239,21265,113,1,104.50,104.50
41240,21265,8,1,124.46,124.46
41241,21265,31,1,51.74,51.74
