AnonymousCustomerKey,DaysSinceLastPurchase,AverageDaysBetweenPurchases,SuccessfulOrderCount,AverageOrderValue,PurchaseFrequency,PurchaseIntervalStdDev,AverageIntervalChange
2a33b13d-9c86-4bd7-acc0-53ea1af09fd4,375,44.5,3,269.38,0.03333333333333333,,
2a3b8333-a295-4b7c-839c-b6d0bd2c9c72,377,62.05882352941177,18,278.28,0.016965127238454288,56.37094840012372,-4.0625
2a3b92b3-254e-4113-a304-bc66fe00d03e,343,17.125,9,305.16,0.06338028169014084,,
2a40f5df-1717-4e3f-b603-0c1f0932f568,334,54.55,21,269.57,0.01907356948228883,50.19485714902002,-1.631578947368421
2a4d1566-4cb5-4821-a5db-c4ce34e30af5,294,64.1,21,196.23,0.016253869969040248,51.86815268696095,-6.578947368421052
2a4f2a84-fd52-48b0-a79a-59956da3d57c,126,11.846153846153847,14,243.94,0.0875,19.13481187890348,-2.0
2a4f89c7-2ff4-4660-8b3a-141950f1daf3,290,25.885714285714286,36,231.20,0.03896103896103896,28.363990663983703,0.2647058823529412
2a525e10-6e19-42d7-9c54-bf2e62be0da8,92,64.75,17,304.16,0.016283524904214558,66.96914712512522,0.6666666666666666
2a79518e-f4b8-4578-97fb-8f6d51363c35,197,46.25,9,318.31,0.024193548387096774,,
2a85e74c-9280-4036-8ef9-f59086f4b69f,150,18.0,2,601.16,0.1111111111111111,,
2a8d9369-cc4c-4b19-bf72-5cb4da9f5f4f,374,42.53333333333333,16,230.36,0.024844720496894408,38.20782766970788,-0.07142857142857142
2a8e4651-72ae-4217-95d2-2b40524fd7a2,287,52.111111111111114,10,273.13,0.021141649048625793,36.102092891009946,2.125
2a976c38-19e0-4e46-a3cb-827c8740b6a1,190,138.75,9,333.94,0.008086253369272238,,
2ab1b327-15e0-4cd7-9a9c-0c9e4c802fdb,328,9.5,35,284.38,0.10263929618768329,10.124228365658293,-0.06060606060606061
2abf4b0f-eaf0-4b55-ac9e-be5f342e0329,22,57.1764705882353,18,282.50,0.01834862385321101,35.24953066020463,-1.6875
2ae8a88c-d364-4bd1-ad46-1889d9ea920d,302,237.6,6,220.73,0.005042016806722689,,
2af20eb0-a3f2-4dff-b80e-1574619f534c,367,55.94444444444444,19,297.09,0.018700787401574805,44.62058641508585,-4.352941176470588
2b172f80-abcf-4c7b-b75c-d61df5a36c33,108,206.8,6,351.13,0.0057859209257473485,,
2b524cbb-7dd6-415c-be9d-604a5189bd11,410,134.0,4,159.80,0.009950248756218905,,
2b69b721-ce1a-47ed-b7d2-470c13aa4c67,193,28.78048780487805,42,248.86,0.034970857618651124,23.4270273350269,0.075
2b6a3f44-3478-4f9f-81b7-d21cdf73ea57,263,96.5,3,172.33,0.015544041450777202,,
2b7453ab-1b04-4d29-a124-fcfc635db931,227,114.75,5,312.73,0.010869565217391304,,
2b77d6f1-df52-4d27-9461-f196df0e8ab1,260,195.5,3,250.84,0.0076726342710997444,,
2b9a677e-142d-42b2-b808-c43ce4a6df16,315,37.3125,17,256.31,0.02809917355371901,40.58689238329702,-3.6
2b9c2318-1575-453b-bcd2-84420dc23aec,310,129.22222222222223,10,300.28,0.00856898029134533,63.73534689985177,-9.5
2bb3a355-32d0-4b2b-8838-22ee8e53f8d3,402,48.666666666666664,13,310.83,0.022071307300509338,44.29515330214589,-7.454545454545454
2bd6f405-4316-47e4-9dc9-bdbf3d1b63eb,275,57.333333333333336,13,174.53,0.01870503597122302,55.45896654010936,10.090909090909092
2bd739e2-cd9f-4b7a-8468-0080e5fb614e,279,7.642857142857143,29,234.80,0.12663755458515283,7.568033580470707,0.37037037037037035
2bdba8b0-c327-4db5-98b4-2e4d10cf270d,167,57.57142857142857,15,304.78,0.01847290640394089,69.9106179739137,-1.4615384615384615
2be30905-6ffc-40e1-a6a9-d27776828afc,74,103.28571428571429,8,449.44,0.011019283746556474,,
2bec518e-0b5c-4bb8-8981-df1c3f7fbc8d,258,44.5,3,352.83,0.033707865168539325,,
2bee079f-0ab1-479e-b8c7-214adfa3146e,97,83.6,11,228.31,0.013064133016627079,74.77551589777083,19.666666666666668
2c2f9363-fea7-4689-830d-c55bbf75b365,386,245.0,2,190.68,0.00816326530612245,,
2c3156b8-6eaf-47ab-892d-0b15bc158961,454,31.25,5,180.69,0.03937007874015748,,
2c44a613-bbf7-4fba-86b4-d30c2306fe72,47,33.0,3,200.87,0.04477611940298507,,
2c626f6e-dd23-4bed-815b-0664ef33ce33,70,71.7,11,297.54,0.015256588072122053,72.83321891676749,-2.6666666666666665
2c644e92-5957-4432-ab01-d1886e11abb1,437,112.0,5,199.93,0.011135857461024499,,
2c88b7f3-2954-4ebe-9031-86998fded82b,135,22.3125,49,266.26,0.04470802919708029,23.77031605872995,0.14893617021276595
2c98c58c-3cfe-484a-8e79-6b1fe6256740,75,54.0,4,236.48,0.024539877300613498,,
2cdc0275-72b5-4d92-b1fc-00ded290d764,286,23.060606060606062,34,323.27,0.04381443298969072,22.620426877519623,0.25
2ce7d0d0-a5a6-4a14-9547-cb786e04e00a,74,24.0,3,272.66,0.0625,,
2d09a2ea-37ad-49f4-88c7-da103c2dbf8e,85,53.05555555555556,19,196.83,0.01970954356846473,57.809496698178684,-0.7058823529411765
2d0a43af-45b9-49f4-ba79-15b3060ba82f,125,145.25,9,221.79,0.007731958762886598,,
2d0ff50a-b458-4e04-a8b1-659dd701ed30,354,60.27272727272727,12,255.04,0.017937219730941704,31.45501838845722,0.1
2d2148eb-47cc-43d9-8ad9-a0bbdfbc1cb8,400,49.8421052631579,20,242.35,0.02092050209205021,43.115172835731165,-0.8888888888888888
2d259546-3dfa-439a-8afb-34b9fd431e7d,211,72.66666666666667,4,199.02,0.01818181818181818,,
2d397380-0831-4984-8240-924dda5a633b,348,99.66666666666667,10,316.10,0.011111111111111112,61.87285349812145,1.75
2d7df1dd-d263-43db-8e1b-fd9672296403,118,49.36363636363637,23,322.42,0.020947176684881604,39.422673503292316,-5.285714285714286
2d7e4fd8-84f5-443e-9af8-77a7e595579a,402,124.75,9,332.91,0.008991008991008992,,
2dbb7d0b-5150-4d82-9ed8-b5d90d9b8e3f,73,10.833333333333334,91,242.57,0.08895405669599218,11.70061940163949,-0.2247191011235955
2dc26ed4-465c-4809-8b12-0db6e1debcaa,338,165.75,5,116.69,0.007541478129713424,,
2dd284f3-1cf3-423f-a5c0-9af2ab39bd12,286,90.5,3,254.84,0.016483516483516484,,
2de2aaed-9f6c-40a3-b5cf-29864b5d60f4,266,8.732142857142858,57,269.98,0.1102514506769826,9.482023319617296,0.0
2df74cb9-fbd9-4ca4-93bc-b86a5181c86d,120,,1,162.24,inf,,
2dfb22f0-04af-4974-9dc7-b0be57ae2623,313,180.66666666666666,7,374.51,0.006439742410303588,,
2dfce000-ce9c-429c-8293-33b037a5de9c,147,28.90909090909091,12,285.16,0.03715170278637771,38.482345420866814,0.0
2e0499da-577b-406c-b7a4-b8e6e7df4759,64,246.75,5,298.80,0.005060728744939271,,
2e04f6df-8bc7-40c0-8cce-0432657832f4,247,129.25,5,238.95,0.009633911368015413,,
2e1501f3-16f1-4eff-8266-0f2d73602171,150,145.0,5,218.01,0.00859106529209622,,
2e162157-1666-4599-8c8a-288ce2b952c2,274,20.80952380952381,22,272.19,0.04943820224719101,21.8623398738997,-2.95
2e174c97-b52e-4331-98a5-16c88c633ecf,74,95.66666666666667,7,218.06,0.012131715771230503,,
2e203b3c-c759-4c77-bc5e-d8e13c04c100,378,55.3,21,211.97,0.018850987432675045,44.6048144675461,-2.473684210526316
2e204692-9386-49b2-b16b-9cdc30e5f54b,3,124.8,6,235.64,0.009584664536741214,,
2e22be46-d565-422a-8f1d-e5798982e5c6,395,14.0,2,98.01,0.14285714285714285,,
2e2ef49d-e087-43b5-bb56-da7d6d499853,290,28.242424242424242,34,253.52,0.035864978902953586,32.58165732339891,-1.25
2e371c26-f38e-4195-9104-3de166636c99,322,44.84615384615385,14,266.71,0.023688663282571912,45.67246828204448,0.8333333333333334
2e469b46-bd50-476b-9d8e-0bfda45338ad,206,174.5,7,247.45,0.006660323501427212,,
2e48e523-b395-4bb3-86da-d2db65f28165,29,19.41860465116279,44,242.04,0.0514018691588785,19.18485583069989,-1.5952380952380953
2e4be3d1-0503-4d48-ab0d-cdf818aa9ce9,300,35.69230769230769,14,212.50,0.029914529914529916,27.902761558026878,4.25
2e4f4ad0-807f-4c5b-8065-392cf42d5ec9,160,63.05882352941177,18,199.90,0.016666666666666666,39.456416759880916,-0.625
2e567dd2-91ff-4cc8-b965-30dd16a0b6af,286,46.07692307692308,14,309.84,0.023064250411861616,44.15401366893981,-5.333333333333333
2e58c4c9-e7b7-475c-8116-e149c164ba61,446,52.7,11,236.67,0.02071563088512241,58.3153305553332,-5.0
2e5af2a9-2676-446e-a748-de399bd067b2,71,20.894736842105264,39,245.90,0.04791154791154791,33.03952544787482,0.40540540540540543
2e74ab15-1a98-4617-ad86-a51a9b968374,194,21.916666666666668,13,235.07,0.048507462686567165,23.23186813344327,1.1818181818181819
2e7e1f39-7a30-4a23-8304-5f61751d94a9,264,159.0,6,319.14,0.007537688442211055,,
2e93403b-968a-41ea-b1ed-fd6451010cca,33,16.90909090909091,23,227.19,0.059895833333333336,13.059968245090436,0.2857142857142857
2eadff0e-e797-4645-8ce6-d81f8aec5d0e,70,53.91304347826087,24,284.56,0.019184652278177457,56.1175009515167,1.7272727272727273
2eb4a545-4583-43a6-9a05-d4c93a518bb6,331,42.833333333333336,13,231.63,0.025048169556840076,35.39602785453175,2.727272727272727
2eb83312-444e-47ef-bce1-7afb910deac7,272,235.75,5,366.67,0.005296610169491525,,
2ed6699c-e7fc-4d7c-b06d-8900eaecfe41,291,,1,202.26,inf,,
2edd7086-31d5-4574-a753-7ca907d67c3b,259,41.07692307692308,14,339.62,0.025925925925925925,33.40773747318012,-4.833333333333333
2eeb49f2-27f9-468a-b5bc-f0cc4bc64db5,211,48.88235294117647,18,307.53,0.021454112038140644,42.54392194095001,2.625
2f0588da-6a97-4991-bc6c-78614795bebe,37,18.5,13,234.35,0.05726872246696035,27.874719729532707,-3.4545454545454546
2f065cf8-e721-487b-ae05-513c62b7d77c,302,149.75,5,199.07,0.008333333333333333,,
2f0d6593-0be3-4abb-9702-b56b4da12434,271,82.0,2,93.09,0.024390243902439025,,
2f12dbc7-b8a9-4a62-8528-85072bb84e14,0,24.74418604651163,44,256.54,0.040515653775322284,27.66473862179402,-0.07142857142857142
2f2bfa94-fb4b-4dc6-beae-a48cd2ee3913,158,61.2,6,172.20,0.019417475728155338,,
2f4de5c6-6785-4b4d-ba43-965ca99e786b,49,14.047619047619047,22,269.28,0.07260726072607261,12.31858835449984,-0.55
2f767c6f-c58c-44bf-9a3a-127247c65b5b,296,21.0,2,216.99,0.09523809523809523,,
2f79e955-4ea6-41c0-81a6-7a7a62f9be4f,411,280.3333333333333,4,409.83,0.004750593824228029,,
2f860d3a-745b-44b9-885f-dded219684bc,129,27.782608695652176,47,228.57,0.0361260568793236,30.772941247847566,0.6
2f87df09-6594-48c8-9582-4ba30ac8427c,255,72.66666666666667,4,209.76,0.01834862385321101,,
2f8b6c3d-48c8-4514-b891-016b7f33d6e2,315,20.318181818181817,23,288.27,0.05032822757111598,17.97984682289846,1.1428571428571428
2f8faa0f-c9c8-435d-b362-bd5b02d6341a,365,108.44444444444444,10,287.06,0.010214504596527068,57.15354562735175,1.5
2f9db1fe-5c35-47b6-8663-43eca7aa0c31,250,94.5,5,240.92,0.013123359580052493,,
2fa2f4bc-1d38-48b2-b979-f1367813c31d,57,42.57142857142857,8,195.12,0.026578073089700997,,
2fa98016-c998-4412-bb5c-fc786ea7604e,253,60.94444444444444,19,193.37,0.017210144927536232,56.33458056398629,1.588235294117647
2fbd9295-44b4-4a2e-b2ed-1394a1ece7b6,269,15.717948717948717,79,269.98,0.0626984126984127,19.404041241886098,-0.6623376623376623
2fd64210-dd8a-47fc-b9c6-281ce5fe5516,92,19.666666666666668,4,224.22,0.06779661016949153,,
2fd6da9e-cbea-4fc5-b0cf-44800ba0a572,89,27.5,3,337.69,0.05357142857142857,,
2ffc7484-75c8-423c-82c3-abd8bb09b4d7,100,126.2,6,388.31,0.00949367088607595,,
2ffc8cd7-ae26-4ddb-b4ff-d7701621d6b6,206,,1,89.79,inf,,
300dc936-28b8-4f58-a91d-5ec6a611938e,327,24.6,6,407.30,0.047619047619047616,,
300f6f8e-27cf-45d9-92ca-e49667f31b2b,438,55.5,11,160.27,0.01967799642218247,62.213342620373645,-8.444444444444445
3015cee2-447f-4760-87bf-791ed9d47176,266,25.428571428571427,29,252.28,0.04,17.998824182642373,-0.14814814814814814
301b65bb-8476-443e-a5db-8ecce7ba90d2,140,171.0,4,436.49,0.007782101167315175,,
30336b42-fc9a-4c89-9918-0f9454394b11,426,53.68181818181818,23,292.31,0.019311502938706968,52.46530496535996,1.8095238095238095
3045662d-ed95-4f64-b80b-631477d180cc,19,,1,500.58,inf,,
30465a2f-36d5-4ff0-9aa2-5a6d82e9b356,362,75.33333333333333,4,96.54,0.017699115044247787,,
304c7b86-b0eb-4b47-89bb-faf417333521,221,149.2,6,258.29,0.008021390374331552,,
305fe2a2-dba3-4fbd-8e9c-20f0bf9241e9,224,47.24,26,283.64,0.02179379715004191,47.271626444059095,-6.5
3062a4b9-f696-4649-81c6-1c2f8741de84,277,274.0,2,124.33,0.0072992700729927005,,
30670906-f107-47c5-bb81-45897cf00d4e,224,56.07692307692308,14,227.21,0.019021739130434784,58.707554224962585,-4.166666666666667
3079aa75-5c24-40bf-b3b9-7b55fda4c380,272,52.63636363636363,12,269.35,0.020512820512820513,49.93249989189952,-12.2
307ca96e-5ce0-45c3-9bb6-4271a723ceb6,134,,1,205.43,inf,,
308008aa-8ec9-446d-8084-c4c08b7561ba,321,66.13333333333334,16,286.33,0.01603206412825651,56.407783995102086,4.142857142857143
308e513a-ad1f-4adf-afd9-2a2f5e76f6d6,381,,1,167.82,inf,,
30946c59-e3ca-4ef7-bece-b0b383ad6143,96,65.3125,17,226.38,0.01619047619047619,53.434968263613044,0.2
3095e47b-5c56-4098-b4b9-1f590a08e5a0,69,,1,46.13,inf,,
309f7468-4cf4-4034-a4a9-2a331ea9412b,108,23.263157894736842,20,320.45,0.04434589800443459,28.685734172742375,-0.7222222222222222
30ac2962-af44-499b-9e96-12ad20751aea,276,41.5,11,345.25,0.02619047619047619,30.089680770803948,-4.444444444444445
30bb1cfb-89bb-4a00-a5dd-754c84a806c2,275,,1,151.76,inf,,
30bdb3ff-bd14-4a9e-b73b-719ba9dabfc4,227,54.05882352941177,18,274.16,0.019417475728155338,70.24641502261458,-7.4375
30d8ff22-d6be-49fa-90be-060aca5ecddc,155,83.33333333333333,4,165.05,0.015873015873015872,,
30dde304-2874-4d3c-87d3-f360450e55e9,224,140.5,5,383.95,0.008865248226950355,,
31012b91-afaf-4f38-a46e-d9c4c586a16e,278,102.0,4,264.37,0.013071895424836602,,
31103330-5b2c-4b53-bf72-4058d2891ded,106,91.0,7,210.49,0.012773722627737226,,
311939fb-d796-46b5-aa2d-a22f18be3e7d,387,149.57142857142858,8,267.19,0.007619047619047619,,
311c548c-01df-4046-965e-7092cbe243bc,151,28.666666666666668,13,282.74,0.037142857142857144,20.90382015253903,1.4545454545454546
3120a020-725e-4e2e-9aa0-cf91f1b3ba10,35,56.375,17,297.64,0.01868131868131868,52.815244011554086,-6.6
3123e617-cd1c-4ca1-af37-18bb1a176eed,278,273.75,5,234.81,0.004557885141294439,,
31255892-1220-4a8e-ae46-774b43a59838,169,21.857142857142858,50,267.63,0.04574565416285453,21.403854793003994,0.2916666666666667
315fd88c-3a1a-4e51-accf-dd4eef010014,118,49.285714285714285,15,280.84,0.02158273381294964,41.98796269157401,-0.7692307692307693
3166a941-debe-4210-aea0-8cc0509e335d,186,40.333333333333336,7,255.92,0.028688524590163935,,
31683701-8624-43f9-b8be-e755608b8945,312,25.833333333333332,7,268.62,0.044585987261146494,,
317691af-ed76-47ff-8f40-bf7d132c1cf6,174,53.18181818181818,23,267.80,0.01947502116850127,44.72097235040141,-7.095238095238095
3176d131-8398-41f1-a4b6-6b4a97c1aaf6,137,236.0,5,198.72,0.005285412262156448,,
319ec616-435a-4f1c-b2cd-83ec94530509,68,,1,121.74,inf,,
31a5e6a8-327e-4e30-af80-3cb500c39a69,345,68.0,2,153.17,0.029411764705882353,,
31a8d06d-3cea-4db5-929a-72c91045e197,74,118.8,6,250.16,0.010050251256281407,,
31b1009b-26b3-49cf-9318-e56bef27f18d,175,179.2,6,285.62,0.0066815144766146995,,
31b2409d-60a0-4025-9f16-c5f0c660f8a6,176,112.2,6,218.42,0.010657193605683837,,
31c2781a-7595-4252-b045-b455f73e0000,331,143.5,5,328.66,0.008680555555555556,,
31e156dd-3098-4df0-bad3-c1ec07357590,255,41.56,26,282.71,0.024761904761904763,43.9745001866612,0.9583333333333334
320354eb-0d70-497d-b7df-63ca4f9f55e2,224,17.0,3,297.22,0.08571428571428572,,
320f6d62-3cdf-448d-8593-a21b3ce34cde,304,295.25,5,171.59,0.00422654268808115,,
323dd660-629e-41ac-8153-4a4cc3599cce,123,54.95652173913044,24,291.84,0.018823529411764704,53.59229783608628,-1.2727272727272727
3263f7a9-2899-4f11-b05c-c2711bfc31c7,110,26.857142857142858,8,226.03,0.042105263157894736,,
3273306d-4bdc-4d58-9abe-83d33834bbf2,45,61.333333333333336,10,178.22,0.018018018018018018,43.91753636077506,-10.625
32745641-3c0e-4221-a92c-43a38d5059a7,367,148.5,5,215.98,0.008389261744966443,,
3290529a-8360-4af2-a1fe-04eed78390cc,353,279.5,3,230.42,0.005366726296958855,,
3292946f-f921-4167-9b8f-601cd1977084,399,133.0,2,223.12,0.015037593984962405,,
3297c62f-4e77-4843-b755-29a87d287a00,162,53.05263157894737,20,261.38,0.01966568338249754,50.86198502288164,4.833333333333333
329f90c3-de86-4c23-af0e-65809371432d,66,13.0,13,277.01,0.07975460122699386,15.53880772307018,0.45454545454545453
32ae8a7b-4b29-473e-b647-3c02b277f084,303,26.270833333333332,49,247.72,0.03813229571984436,26.941022728800753,0.02127659574468085
32bbe1e0-e6dd-4cd7-add0-015354b0eb29,334,10.0,20,247.94,0.10204081632653061,12.396235987858034,1.3888888888888888
330d4dc7-dd3e-4e60-8e0f-d23743da7cc3,367,78.33333333333333,4,183.28,0.01694915254237288,,
33385059-b782-4ca6-9ece-03d9f5b97759,396,97.5,3,336.84,0.015384615384615385,,
333ec06e-8a7b-4fba-bcf0-e12401ec3ad7,112,,1,58.74,inf,,
3354ff7e-8363-4b02-b0fd-3838d8811dd7,160,41.94117647058823,18,240.23,0.024965325936199722,36.87558573811963,-5.625
336e89f5-7b5a-44fe-812a-5e4452b69b37,268,,1,343.30,inf,,
33800db9-26a5-460d-8386-c16add06d079,371,147.0,7,127.64,0.007909604519774011,,
3381dbd2-8f26-4178-8e31-a292ac2241ae,285,32.5,3,159.12,0.045454545454545456,,
338ab261-b66a-4363-a32b-a1e4d541af20,231,51.3,11,264.10,0.02127659574468085,66.56834416180445,3.888888888888889
33a69ca7-a37d-4ff4-97c2-87b3788a8e6d,147,44.666666666666664,7,247.59,0.025830258302583026,,
33a7b99b-e695-4009-beb3-d99e0fda442f,335,137.0,3,214.63,0.01090909090909091,,
33db89bc-e92a-4a55-bf0e-bea952e9a1d2,36,20.022222222222222,46,232.73,0.049783549783549784,22.61786189646751,0.6818181818181818
33dcf6e4-25bc-4ab0-be46-34fd75792ad4,100,183.0,3,150.68,0.00819672131147541,,
33dfbddc-bf11-4f67-9ea2-e4d0d6f9e3aa,314,10.561643835616438,74,227.25,0.09158415841584158,12.293840261341659,-0.20833333333333334
33e17225-9c16-4b55-b661-49189ecf28ac,99,45.125,9,184.26,0.024657534246575342,,
33e50bea-5999-4dc5-9005-4fdcf8ea105e,114,196.2,6,399.90,0.006097560975609756,,
33f0bca0-3453-4770-8048-76cba4d452b9,220,16.0,3,489.79,0.09375,,
33f465c8-cbcf-46d7-bbee-32f088ebd98d,19,29.066666666666666,31,236.98,0.03494926719278467,22.23841555589745,-0.896551724137931
33fb9f57-a856-458d-ae00-3c870ee7a153,144,21.428571428571427,8,293.06,0.05228758169934641,,
340155fe-d2c9-4747-8b9e-34b5fc4eec69,227,217.66666666666666,4,121.47,0.0061162079510703364,,
34111ff5-c45e-43db-a57f-0277b76d697b,260,25.0,2,315.10,0.08,,
34157507-8375-49f0-bc57-14e3e0639ee7,325,36.7,11,346.13,0.029649595687331536,44.76121833313596,5.777777777777778
341a247e-5711-4f67-918d-a761fe3200e7,214,45.666666666666664,16,328.60,0.023121387283236993,44.269735980797584,-2.857142857142857
342188e4-d989-4c4a-83af-f0f4873f122a,345,48.30434782608695,24,216.02,0.021409455842997322,46.060666302574845,-2.090909090909091
3426687c-ea39-4332-8633-587885d446eb,178,58.0,21,233.84,0.017964071856287425,67.07340833194,5.0
343b82e1-11af-46c0-a870-04ef63878ba2,82,,1,167.08,inf,,
3441b99f-4ad5-4156-862f-117622d0aaba,271,31.5,3,228.95,0.046875,,
3443239f-3017-4277-844c-94c346def29f,2,11.45945945945946,38,261.46,0.08656036446469248,11.059421811777087,0.05555555555555555
34473799-dc92-4951-b42e-cc52bace23e5,209,22.0,7,237.90,0.05185185185185185,,
344a9daf-f2ee-4e38-8de7-527a1d6ca425,388,142.14285714285714,8,184.63,0.008016032064128256,,
344f766d-c99a-4984-b0f1-51f83ee73639,374,34.266666666666666,16,235.40,0.030592734225621414,37.93126615842071,-0.5714285714285714
34524b41-8753-4fba-a04b-c69092e87ca2,86,182.2,6,278.29,0.0065717415115005475,,
3468a964-16dd-4039-bfc7-81d86ed46362,52,28.0,3,192.09,0.05263157894736842,,
34787edc-90f3-4107-bc03-d2d1b89d06e0,377,241.33333333333334,4,218.97,0.0055248618784530384,,
348cc809-f455-44b4-8e38-fd9160aebcd6,406,39.53333333333333,16,206.06,0.02666666666666667,42.125436270172685,-0.8571428571428571
34917a12-5d2c-4939-90f0-e5f353717a0e,352,49.42857142857143,15,217.93,0.02145922746781116,65.90402612390731,0.0
34987bfb-4093-4e5e-8172-4d38d98f019f,335,85.0,2,118.91,0.023529411764705882,,
34c9b6f3-a8b5-43c0-ab93-f9b5b00e8239,320,,1,235.86,inf,,
34cd99e3-3c9a-47c5-889e-865891ce13c6,360,23.24,26,283.30,0.0436241610738255,20.62215636962666,0.7916666666666666
34db51f1-205c-4ba4-8c68-9f1db3a36077,314,41.0,3,379.06,0.03614457831325301,,
3508cc78-06f4-4b53-958a-bc24235c21d0,392,116.0,8,198.04,0.00980392156862745,,
35206d52-ed8e-4033-8d1a-511f84b6e3ff,-5,154.75,5,374.05,0.008051529790660225,,
354267f4-5dc3-42fb-9365-39c47e48d735,168,33.55555555555556,10,196.27,0.03278688524590164,30.2783384249826,-6.625
35696f99-6522-4453-ae5e-09e7c0971fa9,299,91.0,6,190.58,0.013100436681222707,,
3569c89d-67a1-4d9d-a155-9ecfa574fb41,258,164.25,5,238.49,0.007598784194528876,,
357e6288-a112-44a2-9092-edb505bdb927,331,11.5625,81,240.77,0.08411214953271028,15.228091754419285,-0.0379746835443038
3587da1f-e96e-481d-bc82-6fda19e54702,342,45.4,6,176.24,0.026200873362445413,,
35998176-810d-4af8-b621-a442d15a853f,173,208.0,4,137.41,0.0064,,
35b9333d-3296-45a0-8626-2be98588f54c,-10,18.8,11,306.78,0.05699481865284974,18.474005761850595,0.5555555555555556
35d96685-03e9-4e45-84aa-792dc809bbf9,1,15.75,13,264.07,0.06666666666666667,16.299051840800157,-4.181818181818182
35e386a7-0956-4744-a6a6-79b02c6fcf49,397,129.33333333333334,4,247.79,0.010256410256410256,,
35e7a01b-50b1-4f91-93f2-d41e96ed654c,379,51.45454545454545,12,302.23,0.021015761821366025,51.340751136623695,4.6
35e8fcac-c159-4874-a87f-7e6a86762534,416,11.0,2,278.65,0.18181818181818182,,
35ed14bc-5d95-42bc-bd2c-e8e8ada6e2fd,331,76.0,2,171.52,0.02631578947368421,,
35f5c9ca-04ab-45d0-99fe-ecdd2f3d3bf0,301,167.5,5,228.96,0.007451564828614009,,
35f90f32-de90-48e0-b33e-046abce37504,234,70.16666666666667,7,198.82,0.01650943396226415,,
36087a79-1507-449b-a509-d0680ef65c74,54,41.714285714285715,15,220.97,0.025380710659898477,32.678924215954346,-4.3076923076923075
3621416e-5154-4d80-9216-ceaa26511397,95,151.75,5,202.94,0.008223684210526315,,
363c9c5c-615d-4ceb-8437-a0df5c0ef84d,271,34.588235294117645,18,291.67,0.030252100840336135,27.92189737358793,-0.875
3645ec6f-6055-47fc-b2c7-9f5eababf724,128,26.066666666666666,16,211.59,0.04030226700251889,24.806297203580808,-1.7142857142857142
365db82f-55e7-455f-a163-cf2268872c62,346,108.6,6,130.69,0.011009174311926606,,
3672bf1f-41f1-4792-8ba2-f0b268b65538,54,134.42857142857142,8,205.72,0.00847457627118644,,
36821fd9-cb66-416d-b89d-2ef0e5cf6230,140,28.392857142857142,29,292.40,0.03584672435105068,27.321595427785265,0.0
369ee1a7-a4c2-47e3-bb99-0f10adf459a5,287,16.11111111111111,19,201.95,0.06354515050167224,17.91446634915937,-0.4117647058823529
36c34006-dcbc-4829-842f-7865cc1ecee1,382,204.5,3,432.64,0.007334963325183374,,
36c58108-18d2-482d-a642-24459d44fda5,206,134.0,5,382.60,0.00929368029739777,,
36c68b36-1099-41a5-879c-d65cef878cee,90,59.3125,17,335.38,0.01780104712041885,56.979199421075286,-2.0
36ceb7b6-d494-4c39-8084-fdc74191fe3b,353,52.0,9,287.35,0.021479713603818614,,
36d2fcbc-9e7b-4043-8315-c97d223b8efe,323,67.0,9,274.31,0.01675977653631285,,
36f2c1e7-e9a5-41c1-8f0f-06af34147d3d,7,162.25,5,264.65,0.007704160246533128,,
36f42e3f-c097-4d9f-907a-36a6435f3d56,108,293.0,2,275.49,0.006825938566552901,,
36f6b7f5-6475-46fe-bb48-4270550b26b9,256,4.0,3,178.66,0.3333333333333333,,
371f4300-d472-46bc-a672-bb58d8a44be7,103,40.0,4,295.68,0.03305785123966942,,
37220dca-b6c8-4c11-b224-cfc0c83e5ab5,153,172.66666666666666,7,289.77,0.006737247353224254,,
37227349-0d00-4f3c-90e4-3188d6108869,249,21.761904761904763,22,264.20,0.04680851063829787,24.421107186007685,1.9
372719ca-6008-4fe0-ad9c-12837db92bdb,335,0.0,2,390.67,inf,,
3728992a-c34e-43f3-92aa-9cb0916da4f8,29,8.0,2,134.06,0.25,,
37360115-3acd-4bd6-82da-daad8c90e9b5,375,14.5,17,235.61,0.07112970711297072,12.165525060596439,-0.6666666666666666
373c3a9e-1751-4c57-a69c-b894c481537d,317,228.0,3,199.54,0.006564551422319475,,
373f7d84-2e88-493e-baec-4f267861cc61,387,8.0,2,355.53,0.25,,
374007a7-3854-4971-a9c0-af4f5d42a2c6,248,65.0,13,215.44,0.016581632653061226,54.28376619881189,-5.909090909090909
3745371e-fd87-4359-a69d-f2b474bc40ed,97,49.78947368421053,20,248.73,0.02092050209205021,55.30579530349461,0.4444444444444444
37494f13-a179-41c1-9633-6ab2237bdfca,251,,1,143.86,inf,,
3776c424-3984-450d-ae05-5a259d540b80,264,188.66666666666666,7,222.05,0.006172839506172839,,
378abc25-98d0-4eb8-9afc-7703c34af024,390,151.875,9,250.62,0.007395234182415777,,
3791d7d6-aabc-4b5a-bfc0-cd557bb79cd4,112,156.0,5,199.59,0.008,,
37c6b97b-8775-453f-a449-ed8d8309700d,363,53.68181818181818,23,297.32,0.01929530201342282,84.39836737511226,-2.761904761904762
37c8cf95-3ea9-4e95-a8ba-a421253eaf73,416,48.08,26,229.93,0.02145214521452145,51.42949866888976,-2.6666666666666665
