OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
4496,2361,87,1,111.70,111.70
4497,2362,51,1,169.50,169.50
4498,2362,103,1,154.17,154.17
4499,2363,32,1,184.33,184.33
4500,2363,23,1,259.95,259.95
4501,2364,83,1,79.09,79.09
4502,2364,53,2,87.51,175.02
4503,2364,62,1,226.21,226.21
4504,2364,9,1,148.99,148.99
4505,2365,4,1,75.82,75.82
4506,2366,117,1,135.17,135.17
4507,2366,55,2,110.90,221.80
4508,2367,58,1,130.73,130.73
4509,2367,7,1,182.95,182.95
4510,2368,63,1,140.81,140.81
4511,2368,39,1,323.74,323.74
4512,2369,91,1,23.33,23.33
4513,2370,50,1,118.08,118.08
4514,2370,31,1,253.74,253.74
4515,2371,79,1,107.76,107.76
4516,2372,18,1,205.40,205.40
4517,2373,111,1,25.98,25.98
4518,2373,100,1,29.83,29.83
4519,2373,19,1,251.45,251.45
4520,2374,97,5,14.07,70.35
4521,2374,99,1,128.47,128.47
4522,2374,48,2,243.57,487.14
4523,2375,103,1,154.17,154.17
4524,2375,120,2,136.24,272.48
4525,2376,75,1,197.57,197.57
4526,2377,12,1,69.57,69.57
4527,2377,112,1,139.04,139.04
4528,2377,24,1,175.40,175.40
4529,2377,20,1,158.48,158.48
4530,2378,106,1,72.87,72.87
4531,2378,53,3,87.51,262.53
4532,2378,7,1,182.95,182.95
4533,2378,54,1,101.99,101.99
4534,2379,9,1,148.99,148.99
4535,2380,111,2,25.98,51.96
4536,2381,36,1,233.77,233.77
4537,2382,97,3,14.07,42.21
4538,2382,61,1,274.32,274.32
4539,2382,34,2,50.00,100.00
4540,2383,83,1,79.09,79.09
4541,2383,6,2,50.38,100.76
4542,2383,112,1,139.04,139.04
4543,2383,56,1,119.71,119.71
4544,2384,55,1,110.90,110.90
4545,2385,25,1,64.98,64.98
4546,2386,102,1,41.70,41.70
4547,2387,34,1,50.00,50.00
4548,2388,6,2,50.38,100.76
4549,2389,8,1,60.76,60.76
4550,2389,58,1,130.73,130.73
4551,2390,97,2,14.07,28.14
4552,2391,29,1,229.01,229.01
4553,2392,1,3,87.96,263.88
4554,2392,46,3,86.89,260.67
4555,2393,89,1,165.09,165.09
4556,2394,31,1,253.74,253.74
4557,2394,36,1,233.77,233.77
4558,2394,63,1,140.81,140.81
4559,2395,65,1,249.07,249.07
4560,2395,85,1,29.53,29.53
4561,2395,12,1,69.57,69.57
4562,2396,8,1,60.76,60.76
4563,2396,54,1,101.99,101.99
4564,2397,18,1,205.40,205.40
4565,2398,28,1,240.06,240.06
4566,2398,39,1,323.74,323.74
4567,2398,71,1,60.79,60.79
4568,2399,21,1,127.87,127.87
4569,2400,99,1,128.47,128.47
4570,2401,74,1,36.93,36.93
4571,2401,89,2,165.09,330.18
4572,2401,22,1,93.52,93.52
4573,2402,2,1,166.29,166.29
4574,2403,56,1,119.71,119.71
4575,2404,74,2,36.93,73.86
4576,2404,97,1,14.07,14.07
4577,2405,23,1,259.95,259.95
4578,2405,39,1,323.74,323.74
4579,2406,30,1,54.79,54.79
4580,2406,45,2,316.36,632.72
4581,2407,55,1,110.90,110.90
4582,2408,53,1,87.51,87.51
4583,2408,39,1,323.74,323.74
4584,2409,53,1,87.51,87.51
4585,2410,80,2,52.30,104.60
4586,2410,45,1,316.36,316.36
4587,2410,10,1,73.71,73.71
4588,2411,80,3,52.30,156.90
4589,2412,45,1,316.36,316.36
4590,2412,105,1,25.23,25.23
4591,2412,24,1,175.40,175.40
4592,2413,58,1,130.73,130.73
4593,2413,67,1,104.40,104.40
4594,2414,63,1,140.81,140.81
4595,2415,15,1,46.88,46.88
4596,2416,113,1,74.12,74.12
4597,2417,117,1,135.17,135.17
4598,2418,60,1,23.26,23.26
4599,2419,97,1,14.07,14.07
4600,2419,113,1,74.12,74.12
4601,2420,53,1,87.51,87.51
4602,2421,84,1,154.38,154.38
4603,2421,99,1,128.47,128.47
4604,2422,77,2,22.73,45.46
4605,2423,8,1,60.76,60.76
4606,2423,35,1,347.76,347.76
4607,2423,66,1,149.93,149.93
4608,2424,103,1,154.17,154.17
4609,2425,87,1,111.70,111.70
4610,2425,60,1,23.26,23.26
4611,2425,50,1,118.08,118.08
4612,2426,87,1,111.70,111.70
4613,2426,13,3,37.95,113.85
4614,2426,59,1,83.92,83.92
4615,2427,4,3,75.82,227.46
4616,2428,54,1,101.99,101.99
4617,2429,105,2,25.23,50.46
4618,2430,58,1,130.73,130.73
4619,2430,23,1,259.95,259.95
4620,2430,3,3,94.84,284.52
4621,2431,115,1,37.29,37.29
4622,2431,76,1,58.10,58.10
4623,2431,51,1,169.50,169.50
4624,2431,89,1,165.09,165.09
4625,2432,68,1,270.02,270.02
4626,2433,27,1,68.80,68.80
4627,2434,39,1,323.74,323.74
4628,2435,11,1,232.90,232.90
4629,2435,80,1,52.30,52.30
4630,2436,111,1,25.98,25.98
4631,2436,106,1,72.87,72.87
4632,2436,36,1,233.77,233.77
4633,2437,104,1,135.31,135.31
4634,2437,39,1,323.74,323.74
4635,2438,9,1,148.99,148.99
4636,2439,97,1,14.07,14.07
4637,2439,28,1,240.06,240.06
4638,2440,98,1,21.00,21.00
4639,2440,115,2,37.29,74.58
4640,2441,83,1,79.09,79.09
4641,2442,71,1,60.79,60.79
4642,2443,51,1,169.50,169.50
4643,2444,58,1,130.73,130.73
4644,2444,99,1,128.47,128.47
4645,2445,44,1,152.88,152.88
4646,2446,111,3,25.98,77.94
4647,2446,105,1,25.23,25.23
4648,2447,64,1,117.05,117.05
4649,2447,81,1,23.91,23.91
4650,2448,32,1,184.33,184.33
4651,2448,15,2,46.88,93.76
4652,2449,16,1,261.45,261.45
4653,2450,83,1,79.09,79.09
4654,2450,97,2,14.07,28.14
4655,2450,68,1,270.02,270.02
4656,2451,67,2,104.40,208.80
4657,2451,32,1,184.33,184.33
4658,2452,32,1,184.33,184.33
4659,2452,105,1,25.23,25.23
4660,2453,91,1,23.33,23.33
4661,2454,4,1,75.82,75.82
4662,2455,74,2,36.93,73.86
4663,2455,76,1,58.10,58.10
4664,2456,55,1,110.90,110.90
4665,2456,18,1,205.40,205.40
4666,2456,56,1,119.71,119.71
4667,2457,16,1,261.45,261.45
4668,2458,95,1,30.74,30.74
4669,2459,117,1,135.17,135.17
4670,2460,69,1,158.35,158.35
4671,2461,52,1,56.21,56.21
4672,2461,33,1,127.13,127.13
4673,2461,54,1,101.99,101.99
4674,2462,54,1,101.99,101.99
4675,2462,22,1,93.52,93.52
4676,2462,32,1,184.33,184.33
4677,2462,2,1,166.29,166.29
4678,2463,99,1,128.47,128.47
4679,2464,58,1,130.73,130.73
4680,2465,68,1,270.02,270.02
4681,2466,39,1,323.74,323.74
4682,2466,70,1,171.33,171.33
4683,2466,99,1,128.47,128.47
4684,2467,105,1,25.23,25.23
4685,2467,64,1,117.05,117.05
4686,2468,54,1,101.99,101.99
4687,2468,82,1,84.04,84.04
4688,2469,83,1,79.09,79.09
4689,2470,29,1,229.01,229.01
4690,2470,32,1,184.33,184.33
4691,2470,46,3,86.89,260.67
4692,2471,104,1,135.31,135.31
4693,2471,112,1,139.04,139.04
4694,2471,99,1,128.47,128.47
4695,2472,112,1,139.04,139.04
4696,2472,117,1,135.17,135.17
4697,2472,101,1,131.89,131.89
4698,2473,20,1,158.48,158.48
4699,2473,118,1,38.55,38.55
4700,2473,22,1,93.52,93.52
4701,2474,82,1,84.04,84.04
4702,2475,94,1,130.90,130.90
4703,2475,78,1,109.94,109.94
4704,2475,87,1,111.70,111.70
4705,2476,87,1,111.70,111.70
4706,2477,54,1,101.99,101.99
4707,2478,55,2,110.90,221.80
4708,2479,117,1,135.17,135.17
4709,2479,100,1,29.83,29.83
4710,2479,10,3,73.71,221.13
4711,2480,117,1,135.17,135.17
4712,2480,68,1,270.02,270.02
4713,2481,73,1,205.23,205.23
4714,2481,12,3,69.57,208.71
4715,2481,102,1,41.70,41.70
4716,2481,63,1,140.81,140.81
4717,2482,10,1,73.71,73.71
4718,2483,33,2,127.13,254.26
4719,2484,81,1,23.91,23.91
4720,2484,10,2,73.71,147.42
4721,2484,36,1,233.77,233.77
4722,2485,32,1,184.33,184.33
4723,2485,41,1,132.51,132.51
4724,2486,38,1,133.66,133.66
4725,2486,95,1,30.74,30.74
4726,2487,117,1,135.17,135.17
4727,2487,20,1,158.48,158.48
4728,2487,6,1,50.38,50.38
4729,2488,97,1,14.07,14.07
4730,2489,8,1,60.76,60.76
4731,2490,6,1,50.38,50.38
4732,2490,116,1,105.53,105.53
4733,2490,80,2,52.30,104.60
4734,2490,31,1,253.74,253.74
4735,2491,60,1,23.26,23.26
4736,2491,106,3,72.87,218.61
4737,2492,61,1,274.32,274.32
4738,2492,94,1,130.90,130.90
4739,2493,54,1,101.99,101.99
4740,2493,18,1,205.40,205.40
4741,2494,69,1,158.35,158.35
4742,2494,82,3,84.04,252.12
4743,2495,104,1,135.31,135.31
4744,2495,103,1,154.17,154.17
4745,2495,26,1,277.00,277.00
4746,2495,92,1,153.88,153.88
4747,2496,71,3,60.79,182.37
4748,2496,119,1,42.97,42.97
4749,2496,7,1,182.95,182.95
4750,2497,4,1,75.82,75.82
4751,2497,97,3,14.07,42.21
4752,2498,84,1,154.38,154.38
4753,2498,67,1,104.40,104.40
4754,2499,15,3,46.88,140.64
4755,2499,37,1,30.92,30.92
4756,2500,75,1,197.57,197.57
4757,2500,85,1,29.53,29.53
4758,2500,120,1,136.24,136.24
4759,2501,74,1,36.93,36.93
4760,2501,46,1,86.89,86.89
4761,2501,85,3,29.53,88.59
4762,2501,58,1,130.73,130.73
4763,2501,43,1,260.88,260.88
4764,2502,26,1,277.00,277.00
4765,2502,8,2,60.76,121.52
4766,2503,7,1,182.95,182.95
4767,2504,71,2,60.79,121.58
4768,2504,99,1,128.47,128.47
4769,2504,61,1,274.32,274.32
4770,2504,57,3,63.82,191.46
4771,2504,28,1,240.06,240.06
4772,2505,39,1,323.74,323.74
4773,2505,32,1,184.33,184.33
4774,2506,84,1,154.38,154.38
4775,2507,81,2,23.91,47.82
4776,2508,95,2,30.74,61.48
4777,2509,60,1,23.26,23.26
4778,2510,9,1,148.99,148.99
4779,2510,92,1,153.88,153.88
4780,2510,116,1,105.53,105.53
4781,2511,28,1,240.06,240.06
4782,2511,103,1,154.17,154.17
4783,2512,22,1,93.52,93.52
4784,2512,54,1,101.99,101.99
4785,2512,53,1,87.51,87.51
4786,2513,115,1,37.29,37.29
4787,2513,58,1,130.73,130.73
4788,2513,102,1,41.70,41.70
4789,2513,80,1,52.30,52.30
4790,2514,58,1,130.73,130.73
4791,2514,81,1,23.91,23.91
4792,2515,55,1,110.90,110.90
4793,2515,91,1,23.33,23.33
4794,2516,13,1,37.95,37.95
4795,2516,117,1,135.17,135.17
4796,2516,20,1,158.48,158.48
4797,2516,44,1,152.88,152.88
4798,2517,54,1,101.99,101.99
4799,2517,19,1,251.45,251.45
4800,2518,65,1,249.07,249.07
4801,2518,87,1,111.70,111.70
4802,2519,67,1,104.40,104.40
4803,2520,28,1,240.06,240.06
4804,2521,95,1,30.74,30.74
4805,2522,7,1,182.95,182.95
4806,2522,116,1,105.53,105.53
4807,2522,73,1,205.23,205.23
4808,2523,61,1,274.32,274.32
4809,2524,57,1,63.82,63.82
4810,2525,7,1,182.95,182.95
4811,2526,7,1,182.95,182.95
4812,2526,106,1,72.87,72.87
4813,2527,30,1,54.79,54.79
4814,2527,73,1,205.23,205.23
4815,2528,76,1,58.10,58.10
4816,2528,103,1,154.17,154.17
4817,2529,55,1,110.90,110.90
4818,2530,67,1,104.40,104.40
4819,2531,74,2,36.93,73.86
4820,2532,31,1,253.74,253.74
4821,2532,104,1,135.31,135.31
4822,2532,39,2,323.74,647.48
4823,2533,99,1,128.47,128.47
4824,2533,63,1,140.81,140.81
4825,2533,76,2,58.10,116.20
4826,2533,87,1,111.70,111.70
4827,2534,30,1,54.79,54.79
4828,2534,73,1,205.23,205.23
4829,2535,76,2,58.10,116.20
4830,2535,16,1,261.45,261.45
4831,2535,95,2,30.74,61.48
4832,2536,111,1,25.98,25.98
4833,2537,11,1,232.90,232.90
4834,2538,118,1,38.55,38.55
4835,2539,91,1,23.33,23.33
4836,2539,30,1,54.79,54.79
4837,2539,103,1,154.17,154.17
4838,2540,15,1,46.88,46.88
4839,2540,34,1,50.00,50.00
4840,2541,77,2,22.73,45.46
4841,2542,65,2,249.07,498.14
4842,2542,18,1,205.40,205.40
4843,2543,62,1,226.21,226.21
4844,2544,103,2,154.17,308.34
4845,2545,15,2,46.88,93.76
4846,2545,119,1,42.97,42.97
4847,2546,57,3,63.82,191.46
4848,2546,81,1,23.91,23.91
4849,2547,90,3,16.76,50.28
4850,2548,100,3,29.83,89.49
4851,2548,82,1,84.04,84.04
4852,2549,33,1,127.13,127.13
4853,2550,60,1,23.26,23.26
4854,2551,3,1,94.84,94.84
4855,2552,10,2,73.71,147.42
4856,2552,103,1,154.17,154.17
4857,2553,110,1,33.94,33.94
4858,2554,7,1,182.95,182.95
4859,2554,97,1,14.07,14.07
4860,2555,94,1,130.90,130.90
4861,2555,76,2,58.10,116.20
4862,2555,113,2,74.12,148.24
4863,2556,64,1,117.05,117.05
4864,2556,50,1,118.08,118.08
4865,2556,58,1,130.73,130.73
4866,2557,23,1,259.95,259.95
4867,2557,20,1,158.48,158.48
4868,2557,3,1,94.84,94.84
4869,2557,111,1,25.98,25.98
4870,2558,84,1,154.38,154.38
4871,2558,62,1,226.21,226.21
4872,2559,98,1,21.00,21.00
4873,2559,54,1,101.99,101.99
4874,2560,26,1,277.00,277.00
4875,2561,21,1,127.87,127.87
4876,2562,97,1,14.07,14.07
4877,2563,25,1,64.98,64.98
4878,2564,95,1,30.74,30.74
4879,2565,116,1,105.53,105.53
4880,2565,80,1,52.30,52.30
4881,2565,54,1,101.99,101.99
4882,2565,8,1,60.76,60.76
4883,2565,103,1,154.17,154.17
4884,2566,25,2,64.98,129.96
4885,2567,38,1,133.66,133.66
4886,2567,95,1,30.74,30.74
4887,2568,23,1,259.95,259.95
4888,2569,33,1,127.13,127.13
4889,2570,37,2,30.92,61.84
4890,2570,21,1,127.87,127.87
4891,2571,60,1,23.26,23.26
4892,2571,16,1,261.45,261.45
4893,2571,117,1,135.17,135.17
4894,2572,16,1,261.45,261.45
4895,2573,95,1,30.74,30.74
4896,2574,31,1,253.74,253.74
4897,2574,55,1,110.90,110.90
4898,2574,102,1,41.70,41.70
4899,2574,76,2,58.10,116.20
4900,2575,102,3,41.70,125.10
4901,2575,74,1,36.93,36.93
4902,2575,78,1,109.94,109.94
4903,2576,100,1,29.83,29.83
4904,2576,97,1,14.07,14.07
4905,2577,97,1,14.07,14.07
4906,2577,50,1,118.08,118.08
4907,2578,46,3,86.89,260.67
4908,2579,84,1,154.38,154.38
4909,2580,3,1,94.84,94.84
4910,2580,112,1,139.04,139.04
4911,2581,28,1,240.06,240.06
4912,2582,6,2,50.38,100.76
4913,2582,54,1,101.99,101.99
4914,2583,33,1,127.13,127.13
4915,2583,78,1,109.94,109.94
4916,2583,48,1,243.57,243.57
4917,2583,59,3,83.92,251.76
4918,2584,75,1,197.57,197.57
4919,2584,112,1,139.04,139.04
4920,2585,20,1,158.48,158.48
4921,2585,39,1,323.74,323.74
4922,2586,71,3,60.79,182.37
4923,2587,81,1,23.91,23.91
4924,2587,27,2,68.80,137.60
4925,2587,53,3,87.51,262.53
4926,2588,75,1,197.57,197.57
4927,2589,60,1,23.26,23.26
4928,2589,113,1,74.12,74.12
4929,2590,38,1,133.66,133.66
4930,2590,22,1,93.52,93.52
4931,2591,99,1,128.47,128.47
4932,2591,15,1,46.88,46.88
4933,2591,76,1,58.10,58.10
4934,2591,8,2,60.76,121.52
4935,2591,47,1,16.94,16.94
4936,2592,66,1,149.93,149.93
4937,2592,31,1,253.74,253.74
4938,2593,50,1,118.08,118.08
4939,2594,13,2,37.95,75.90
4940,2594,99,1,128.47,128.47
4941,2594,100,1,29.83,29.83
4942,2595,57,1,63.82,63.82
4943,2596,61,1,274.32,274.32
4944,2597,64,1,117.05,117.05
4945,2598,56,1,119.71,119.71
4946,2599,55,1,110.90,110.90
4947,2599,77,3,22.73,68.19
4948,2599,32,1,184.33,184.33
4949,2600,70,1,171.33,171.33
4950,2601,15,2,46.88,93.76
4951,2602,78,1,109.94,109.94
4952,2603,31,1,253.74,253.74
4953,2603,68,1,270.02,270.02
4954,2604,23,1,259.95,259.95
4955,2605,81,1,23.91,23.91
4956,2606,59,1,83.92,83.92
4957,2607,13,1,37.95,37.95
4958,2607,63,1,140.81,140.81
4959,2608,81,1,23.91,23.91
4960,2609,103,1,154.17,154.17
4961,2609,16,1,261.45,261.45
4962,2610,36,1,233.77,233.77
4963,2610,99,1,128.47,128.47
4964,2611,83,1,79.09,79.09
4965,2611,64,1,117.05,117.05
4966,2611,56,1,119.71,119.71
4967,2612,30,1,54.79,54.79
4968,2612,13,2,37.95,75.90
4969,2613,99,1,128.47,128.47
4970,2613,73,1,205.23,205.23
4971,2614,90,1,16.76,16.76
4972,2615,45,1,316.36,316.36
4973,2615,18,1,205.40,205.40
4974,2616,32,1,184.33,184.33
4975,2617,15,2,46.88,93.76
4976,2617,26,1,277.00,277.00
4977,2618,18,1,205.40,205.40
4978,2618,3,1,94.84,94.84
4979,2618,32,1,184.33,184.33
4980,2618,7,1,182.95,182.95
4981,2619,111,3,25.98,77.94
4982,2620,51,1,169.50,169.50
4983,2620,92,1,153.88,153.88
4984,2620,62,1,226.21,226.21
4985,2621,113,1,74.12,74.12
4986,2621,32,1,184.33,184.33
4987,2621,84,1,154.38,154.38
4988,2622,25,3,64.98,194.94
4989,2622,7,1,182.95,182.95
4990,2622,26,1,277.00,277.00
4991,2623,39,1,323.74,323.74
4992,2624,24,1,175.40,175.40
4993,2624,6,1,50.38,50.38
4994,2625,77,1,22.73,22.73
4995,2626,95,1,30.74,30.74
4996,2627,69,1,158.35,158.35
4997,2628,51,1,169.50,169.50
4998,2628,71,1,60.79,60.79
4999,2629,58,1,130.73,130.73
5000,2629,24,1,175.40,175.40
5001,2629,120,1,136.24,136.24
5002,2630,82,1,84.04,84.04
5003,2630,74,1,36.93,36.93
5004,2631,64,1,117.05,117.05
5005,2632,48,1,243.57,243.57
5006,2632,8,1,60.76,60.76
5007,2633,75,1,197.57,197.57
5008,2633,100,2,29.83,59.66
5009,2634,42,2,27.38,54.76
5010,2635,107,1,28.99,28.99
5011,2635,59,1,83.92,83.92
5012,2635,42,1,27.38,27.38
5013,2635,51,1,169.50,169.50
5014,2636,28,1,240.06,240.06
5015,2637,45,1,316.36,316.36
5016,2638,87,1,111.70,111.70
5017,2639,59,1,83.92,83.92
5018,2639,111,1,25.98,25.98
5019,2639,98,1,21.00,21.00
5020,2640,106,1,72.87,72.87
5021,2640,59,1,83.92,83.92
5022,2641,53,1,87.51,87.51
5023,2641,40,1,312.89,312.89
5024,2641,24,1,175.40,175.40
5025,2642,11,1,232.90,232.90
5026,2642,58,1,130.73,130.73
5027,2642,80,1,52.30,52.30
5028,2642,28,1,240.06,240.06
5029,2643,72,1,240.87,240.87
5030,2644,46,1,86.89,86.89
5031,2644,4,2,75.82,151.64
5032,2644,6,1,50.38,50.38
5033,2644,90,2,16.76,33.52
5034,2644,21,1,127.87,127.87
5035,2645,26,1,277.00,277.00
5036,2646,115,2,37.29,74.58
5037,2646,111,2,25.98,51.96
5038,2646,89,1,165.09,165.09
5039,2647,59,2,83.92,167.84
5040,2648,3,1,94.84,94.84
5041,2649,54,2,101.99,203.98
5042,2650,8,3,60.76,182.28
5043,2651,3,1,94.84,94.84
5044,2652,55,1,110.90,110.90
5045,2652,65,1,249.07,249.07
5046,2653,67,1,104.40,104.40
5047,2653,97,1,14.07,14.07
5048,2653,15,1,46.88,46.88
5049,2654,57,1,63.82,63.82
5050,2655,98,1,21.00,21.00
5051,2655,60,1,23.26,23.26
5052,2655,59,2,83.92,167.84
5053,2655,27,1,68.80,68.80
5054,2655,111,1,25.98,25.98
5055,2656,83,1,79.09,79.09
5056,2656,105,1,25.23,25.23
5057,2657,90,1,16.76,16.76
5058,2657,13,2,37.95,75.90
5059,2657,78,1,109.94,109.94
5060,2657,10,3,73.71,221.13
5061,2658,62,1,226.21,226.21
5062,2659,81,1,23.91,23.91
5063,2659,18,1,205.40,205.40
5064,2660,90,2,16.76,33.52
5065,2660,91,3,23.33,69.99
5066,2661,67,1,104.40,104.40
5067,2661,120,1,136.24,136.24
5068,2661,10,1,73.71,73.71
5069,2662,4,2,75.82,151.64
5070,2662,68,1,270.02,270.02
5071,2662,22,1,93.52,93.52
5072,2663,8,1,60.76,60.76
5073,2664,117,1,135.17,135.17
5074,2664,85,1,29.53,29.53
5075,2664,4,1,75.82,75.82
5076,2664,71,1,60.79,60.79
5077,2665,65,1,249.07,249.07
5078,2666,41,1,132.51,132.51
5079,2667,83,1,79.09,79.09
5080,2667,9,1,148.99,148.99
5081,2668,19,1,251.45,251.45
5082,2669,100,1,29.83,29.83
5083,2669,20,1,158.48,158.48
5084,2669,106,2,72.87,145.74
5085,2669,22,2,93.52,187.04
5086,2670,31,1,253.74,253.74
5087,2670,117,1,135.17,135.17
5088,2671,106,1,72.87,72.87
5089,2671,78,1,109.94,109.94
5090,2671,105,1,25.23,25.23
5091,2672,26,2,277.00,554.00
5092,2673,30,1,54.79,54.79
5093,2673,103,1,154.17,154.17
5094,2673,62,2,226.21,452.42
5095,2673,19,1,251.45,251.45
5096,2674,3,1,94.84,94.84
5097,2674,120,1,136.24,136.24
5098,2675,21,1,127.87,127.87
5099,2676,52,2,56.21,112.42
5100,2677,10,1,73.71,73.71
5101,2677,85,1,29.53,29.53
5102,2677,119,1,42.97,42.97
5103,2678,75,1,197.57,197.57
5104,2679,92,1,153.88,153.88
5105,2680,97,2,14.07,28.14
5106,2680,40,1,312.89,312.89
5107,2680,8,1,60.76,60.76
5108,2681,15,1,46.88,46.88
5109,2682,76,1,58.10,58.10
5110,2683,46,1,86.89,86.89
5111,2684,116,1,105.53,105.53
5112,2684,10,1,73.71,73.71
5113,2684,62,1,226.21,226.21
5114,2684,91,3,23.33,69.99
5115,2684,24,1,175.40,175.40
5116,2685,109,1,33.50,33.50
5117,2686,7,1,182.95,182.95
5118,2687,90,1,16.76,16.76
5119,2687,72,1,240.87,240.87
5120,2688,28,1,240.06,240.06
5121,2688,16,1,261.45,261.45
5122,2689,12,2,69.57,139.14
5123,2690,97,3,14.07,42.21
5124,2691,98,1,21.00,21.00
5125,2692,94,1,130.90,130.90
5126,2692,33,1,127.13,127.13
5127,2693,13,1,37.95,37.95
5128,2694,8,3,60.76,182.28
5129,2695,11,1,232.90,232.90
5130,2696,21,1,127.87,127.87
5131,2696,61,1,274.32,274.32
5132,2697,54,1,101.99,101.99
5133,2697,25,1,64.98,64.98
5134,2698,40,1,312.89,312.89
5135,2698,119,2,42.97,85.94
5136,2698,64,1,117.05,117.05
5137,2698,100,1,29.83,29.83
5138,2699,51,1,169.50,169.50
5139,2699,78,1,109.94,109.94
5140,2699,90,2,16.76,33.52
5141,2700,10,1,73.71,73.71
5142,2701,19,1,251.45,251.45
5143,2701,51,1,169.50,169.50
5144,2701,92,1,153.88,153.88
5145,2702,68,1,270.02,270.02
5146,2703,72,1,240.87,240.87
5147,2704,67,1,104.40,104.40
5148,2704,12,1,69.57,69.57
5149,2705,45,1,316.36,316.36
5150,2706,40,1,312.89,312.89
5151,2707,31,1,253.74,253.74
5152,2707,59,3,83.92,251.76
5153,2708,97,1,14.07,14.07
5154,2708,12,1,69.57,69.57
5155,2708,46,1,86.89,86.89
5156,2708,51,1,169.50,169.50
5157,2708,55,1,110.90,110.90
5158,2709,55,1,110.90,110.90
5159,2709,112,1,139.04,139.04
5160,2710,51,1,169.50,169.50
5161,2710,32,1,184.33,184.33
5162,2711,116,1,105.53,105.53
5163,2712,53,1,87.51,87.51
5164,2712,84,1,154.38,154.38
5165,2713,9,1,148.99,148.99
5166,2713,44,1,152.88,152.88
5167,2714,117,1,135.17,135.17
5168,2714,55,1,110.90,110.90
5169,2715,55,1,110.90,110.90
5170,2716,15,2,46.88,93.76
5171,2717,9,1,148.99,148.99
5172,2717,32,1,184.33,184.33
5173,2718,64,1,117.05,117.05
5174,2718,60,2,23.26,46.52
5175,2719,119,1,42.97,42.97
5176,2720,62,1,226.21,226.21
5177,2721,27,1,68.80,68.80
5178,2721,100,1,29.83,29.83
5179,2721,44,1,152.88,152.88
5180,2722,10,1,73.71,73.71
5181,2723,20,1,158.48,158.48
5182,2724,67,1,104.40,104.40
5183,2724,59,2,83.92,167.84
5184,2724,31,1,253.74,253.74
5185,2725,100,2,29.83,59.66
5186,2726,6,1,50.38,50.38
5187,2727,7,1,182.95,182.95
5188,2727,55,1,110.90,110.90
5189,2728,53,1,87.51,87.51
5190,2728,116,1,105.53,105.53
5191,2728,86,2,75.92,151.84
5192,2728,39,1,323.74,323.74
5193,2729,43,1,260.88,260.88
5194,2730,99,1,128.47,128.47
5195,2730,19,1,251.45,251.45
5196,2731,40,1,312.89,312.89
5197,2731,22,2,93.52,187.04
5198,2731,81,1,23.91,23.91
5199,2732,78,1,109.94,109.94
5200,2732,36,1,233.77,233.77
5201,2732,95,1,30.74,30.74
5202,2733,91,2,23.33,46.66
5203,2734,120,1,136.24,136.24
5204,2735,58,1,130.73,130.73
5205,2736,18,1,205.40,205.40
5206,2736,56,1,119.71,119.71
5207,2737,89,1,165.09,165.09
5208,2738,36,1,233.77,233.77
5209,2738,8,1,60.76,60.76
5210,2738,74,2,36.93,73.86
5211,2739,26,1,277.00,277.00
5212,2739,63,1,140.81,140.81
5213,2739,65,1,249.07,249.07
5214,2740,83,1,79.09,79.09
5215,2740,36,1,233.77,233.77
5216,2741,111,1,25.98,25.98
5217,2741,61,1,274.32,274.32
5218,2741,22,1,93.52,93.52
5219,2741,40,1,312.89,312.89
5220,2742,46,1,86.89,86.89
5221,2743,36,1,233.77,233.77
5222,2744,13,1,37.95,37.95
5223,2744,53,2,87.51,175.02
5224,2744,71,3,60.79,182.37
5225,2745,57,1,63.82,63.82
5226,2746,57,1,63.82,63.82
5227,2747,116,1,105.53,105.53
5228,2748,89,1,165.09,165.09
5229,2748,28,1,240.06,240.06
5230,2749,85,3,29.53,88.59
5231,2749,81,2,23.91,47.82
5232,2749,113,1,74.12,74.12
5233,2749,63,1,140.81,140.81
5234,2750,113,1,74.12,74.12
5235,2751,68,1,270.02,270.02
5236,2751,15,1,46.88,46.88
5237,2751,71,1,60.79,60.79
5238,2751,81,2,23.91,47.82
5239,2752,23,1,259.95,259.95
5240,2752,59,3,83.92,251.76
5241,2753,8,1,60.76,60.76
5242,2754,98,1,21.00,21.00
5243,2755,12,1,69.57,69.57
5244,2756,105,1,25.23,25.23
5245,2757,111,1,25.98,25.98
5246,2757,19,1,251.45,251.45
5247,2757,98,1,21.00,21.00
5248,2758,120,1,136.24,136.24
5249,2758,103,1,154.17,154.17
5250,2759,100,2,29.83,59.66
5251,2760,10,1,73.71,73.71
5252,2761,45,1,316.36,316.36
5253,2762,84,1,154.38,154.38
5254,2762,46,1,86.89,86.89
5255,2762,102,3,41.70,125.10
5256,2762,28,1,240.06,240.06
5257,2763,26,1,277.00,277.00
5258,2763,105,1,25.23,25.23
5259,2764,20,1,158.48,158.48
5260,2764,46,1,86.89,86.89
5261,2765,100,2,29.83,59.66
5262,2765,19,1,251.45,251.45
5263,2766,72,1,240.87,240.87
5264,2767,110,2,33.94,67.88
5265,2767,18,1,205.40,205.40
5266,2767,13,1,37.95,37.95
5267,2768,64,1,117.05,117.05
5268,2769,89,1,165.09,165.09
5269,2769,55,1,110.90,110.90
5270,2770,115,1,37.29,37.29
